sample_size, 100, 200, 400, 800, 1600, 3200, 6400, 12800, 25600, 51200, 102400, 204800, 409600, 819200, 1638400, 3276800, 6553600, 13107200, 26214400, 52428800
approximation, 0.0160963280809, 0.0718846162084, 0.287550959211, 1.66851970185, 8.95462443686, 72.3519759858
exact, 0.00549038646895, 0.022891930774, 0.0869532817375, 0.348231688597, 1.35883361416, 5.56400334135, 22.8774832575
greedy, 4.14991825107e-05, 8.43370483282e-05, 0.000144577797134, 0.000281123494427, 0.000481479762676, 0.000928153759389, 0.00175278267636, 0.00464166125244, 0.00808832453967, 0.0143279274326, 0.0277732163384, 0.0608462798883, 0.111540878033, 0.227886736683, 0.451142075352, 0.902054343403, 1.84269534067, 3.5055631216, 7.17502302535, 14.2807611575
psudopolynomial, 0.0326223735034, 0.143700067113, 0.600847475779, 2.5217964416, 10.1173302371
iterated_greedy, 3.88218158971e-05, 6.87190764156e-05, 0.00012137395315, 0.000227129934387, 0.000471662751764, 0.000877283793727, 0.00175858363737, 0.00363764877234, 0.00721996530133, 0.0143149868274, 0.0285027987406, 0.0567030550538, 0.113840289727, 0.226400351984, 0.457870297652, 0.92554555807, 1.86209107687, 3.56718806894, 7.36201968043, 14.6696303628

target, 105, 225, 437, 889, 1731, 3506, 7055, 14136, 28335, 56320, 112774, 225078, 450700, 900574, 1801523, 3604015, 7206548, 14417785, 28840245, 57670750
approximation, 105, 225, 437, 889, 1731, 3506
exact, 105, 225, 437, 889, 1731, 3506, 7055
greedy, 105, 225, 437, 889, 1731, 3506, 7055, 14136, 28335, 56320, 112774, 225078, 450700, 900574, 1801523, 3604015, 7206548, 14417785, 28840245, 57670750
psudopolynomial, 105, 225, 437, 889, 1731
iterated_greedy, 105, 225, 437, 889, 1731, 3506, 7055, 14136, 28335, 56320, 112774, 225078, 450700, 900574, 1801523, 3604015, 7206548, 14417785, 28840245, 57670750
